,,,Trans #,,Type,,Date,,Num,,Name,,Memo,,Due Date,,Paid Through,,Item,,Item Description,,Account,,Class,,Rep,,Sales Tax Code,,Clr,,Split,,Paid,,Pay Meth,,Aging,,Qty,,Sales Price,,Amount,,Balance,,Account Type,,Avg Days to Pay,,Paid Date,,Check #,,Paycheck Date,,Pay Period,,Amount Paid
"Dec 31, '23 - Mar 31, 24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"13,600",,Invoice,,12/24/2025,,AS010987,,Network Information Technologies (Pvt) Lt,,"Synology DiskStation DS225+ 2Bay NAS  S/N : 2580ZDRG0W7N2		",,12/24/2025,,,,Synology:DS225+ (Synology DiskStation DS225+ 2Bay NAS),,Synology DiskStation DS225+ 2Bay NAS,,Synology,,Sal:RS,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"188,628.75",,"188,628.75",,"125,986,412.06",,Income,,0.00,,,,,,,,,,0.00
,,,"13,600",,Invoice,,12/24/2025,,AS010987,,Network Information Technologies (Pvt) Lt,,"Synology 2TB Plus Hard Drive  S/N : 2530XZR00ZWD1FB2C		            2530XZR00ZWD1FAWN		",,12/24/2025,,,,HDD:HAT3300-2T (Synology 2TB Plus Hard Drive),,Synology 2TB Plus Hard Drive,,Hard Drive,,Sal:RS,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,,,,,"125,986,412.06",,Income,,0.00,,,,,,,,,,0.00
,,,"13,601",,Invoice,,12/24/2025,,AS010988,,Barclays Computers (Pvt) Ltd,,"BDCOM WAP2100-T618 with P/A  S/N : 0P32014104842		            0P32014104834		            0P32014...",,12/24/2025,,,,BDCOM:WAP2100-T618 (BDCOM WAP2100-T618),,BDCOM WAP2100-T618,,BDCOM,,,,AR,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,5.00,,"22,000.00",,"110,000.00",,"126,096,412.06",,Income,,0.00,,,,,,,,,,0.00
,,,"13,602",,Invoice,,12/26/2025,,AS010989,,MARS Network (Pvt) Ltd,,"Acronis Cyber Protect - Backup Advanced Server Subscription License, 1 Year",,12/24/2025,,,,Acronis,,,,Acronics,,,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"198,000.00",,"198,000.00",,"126,294,412.06",,Income,,0.00,,,,,,,,,,0.00
,,,"13,612",,Invoice,,12/29/2025,,AS010990,,Rangiri Srilanka Media Networks,,"4TB Enterprise Toshiba HDD  S/N : 85B9K0F6FJKA		            85A6K0VBFJKA - Fail HDD on (6/1/2026...",,12/29/2025,,,,HDD:4TB Ent Toshiba (4TB Enterprise Toshiba HDD),,4TB Enterprise Toshiba HDD,,Hard Drive,,Sal:RS,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,3.00,,"67,000.00",,"201,000.00",,"126,495,412.06",,Income,,0.00,,,,,,,,,,0.00
,,,"13,615",,Invoice,,12/29/2025,,AS010991,,Sell-X Computers (Pvt) Ltd,,"Synology DiskStation DS425+ 4 Bay  S/N :  2580YGRNGZRX7		",,12/29/2025,,,,Synology:DS425+ (Synology DiskStation DS425+ 4 Bay),,Synology DiskStation DS425+ 4 Bay,,Synology,,,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"167,000.00",,"167,000.00",,"126,662,412.06",,Income,,0.00,,,,,,,,,,0.00
,,,"13,615",,Invoice,,12/29/2025,,AS010991,,Sell-X Computers (Pvt) Ltd,,"Synology 4TB Plus HDD  S/N : 2540VXRZW63L331	            2540VXRZW63L341	  ",,12/29/2025,,,,HDD:HAT3300-4T (Synology 4TB Plus HDD),,Synology 4TB Plus HDD,,Hard Drive,,,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"55,000.00",,"110,000.00",,"126,772,412.06",,Income,,0.00,,,,,,,,,,0.00
,,,"13,616",,Invoice,,12/29/2025,,AS010992,,IT Shop,,"Draytek Vigor 2915 Security Appliance  S/N :  256005349763		             256005349766		",,12/29/2025,,,,Draytek:Vigor 2915 (Draytek Vigor 2915 Security Appliance),,Draytek Vigor 2915 Security Appliance,,Draytek,,,,AD,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"45,430.00",,"90,860.00",,"126,863,272.06",,Income,,0.00,,,,,,,,,,0.00
,,,"13,617",,Invoice,,12/29/2025,,AS010993,,Base Hp (Pvt) Ltd,,"Synology Diskstation DS223  2Bay  S/N : 2580V1RPH9H4N		",,12/29/2025,,,,Synology:DS223 (Synology Diskstation DS223  2Bay),,Synology Diskstation DS223  2Bay,,Synology,,,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"98,000.00",,"98,000.00",,"126,961,272.06",,Income,,0.00,,,,,,,,,,0.00
,,,"13,617",,Invoice,,12/29/2025,,AS010993,,Base Hp (Pvt) Ltd,,"Synology 2TB Plus Hard Drive  S/N : 2530XZR00ZWD1FAV9		            2530NZR00ZWD1FB4N		",,12/29/2025,,,,HDD:HAT3300-2T (Synology 2TB Plus Hard Drive),,Synology 2TB Plus Hard Drive,,Hard Drive,,,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"37,000.00",,"74,000.00",,"127,035,272.06",,Income,,0.00,,,,,,,,,,0.00
,,,"13,618",,Invoice,,12/29/2025,,AS010994,,IT Shop,,"Draytek Vigor 2915 Security Appliance  S/N : 256005349762		            256005349770		           ...",,12/29/2025,,,,Draytek:Vigor 2915 (Draytek Vigor 2915 Security Appliance),,Draytek Vigor 2915 Security Appliance,,Draytek,,,,AD,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,3.00,,"45,430.00",,"136,290.00",,"127,171,562.06",,Income,,0.00,,,,,,,,,,0.00
,,,"13,619",,Credit Memo,,12/30/2025,,AS00123,,Green Digital Technologies (Pvt) Ltd,,"BDCOM WAP2100-T512  S/N : 0P32014030138	            0P32014030137	",,12/30/2025,,,,BDCOM:WAP2100-T512 (BDCOM WAP2100-T512),,BDCOM WAP2100-T512,,BDCOM,,Sal:RS,,,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,-2.00,,"20,000.00",,"-40,000.00",,"127,131,562.06",,Income,,0.00,,,,,,,,,,0.00
,,,"13,623",,Invoice,,12/31/2025,,AS010995,,Barclays Computers (Pvt) Ltd,,"Synology DS223j  S/N : 25B0UKRAP7JQJ	            25C0UKR58FZKJ	            25C0UKR5ZZZ39	",,12/31/2025,,,,Synology:DS223j (Synology DS223j  ),,Synology DS223j  ,,Synology,,Sal:RS,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,3.00,,"65,400.00",,"196,200.00",,"127,327,762.06",,Income,,0.00,,,,,,,,,,0.00
,,,"13,623",,Invoice,,12/31/2025,,AS010995,,Barclays Computers (Pvt) Ltd,,"Synology Diskstation DS223  2Bay  S/N : 25C0V1R0N0FK2	            25C0V1RQB3F4V	            2580...",,12/31/2025,,,,Synology:DS223 (Synology Diskstation DS223  2Bay),,Synology Diskstation DS223  2Bay,,Synology,,Sal:RS,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,3.00,,"95,400.00",,"286,200.00",,"127,613,962.06",,Income,,0.00,,,,,,,,,,0.00
,,,"13,623",,Invoice,,12/31/2025,,AS010995,,Barclays Computers (Pvt) Ltd,,"Synology DS423 4 Bay NAS  S/N : 25C0UVRTHHHDB	",,12/31/2025,,,,Synology:DS423 (Synology DS423 4 Bay NAS),,Synology DS423 4 Bay NAS,,Synology,,Sal:RS,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"133,347.46",,"133,347.46",,"127,747,309.52",,Income,,0.00,,,,,,,,,,0.00
,,,"13,624",,Invoice,,01/02/2026,,AS010996,,CEAT Kelani International Tyres (Pvt)Ltd,,"Synology 4TB Plus HDD  S/N : 2540VXRZW63L34J		",,01/02/2026,,,,HDD:HAT3300-4T (Synology 4TB Plus HDD),,Synology 4TB Plus HDD,,Hard Drive,,,,AD,,Taxable Sales,,,,Accounts Receivable,,Unpaid,,,,118,,1.00,,"48,000.00",,"48,000.00",,"127,795,309.52",,Income,,0.00,,,,,,,,,,0.00
,,,"13,633",,Invoice,,01/05/2026,,AS010997,,Adapt Information Technologies,,"Synology RackStation RS422+  S/N :  2530TSRMEE1H9		",,01/05/2026,,,,Synology:RS422+ (Synology RackStation RS422+),,Synology RackStation RS422+,,Synology,,,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"292,000.00",,"292,000.00",,"128,087,309.52",,Income,,0.00,,,,,,,,,,0.00
,,,"13,633",,Invoice,,01/05/2026,,AS010997,,Adapt Information Technologies,,"Synology 8TB Plus Hard Drive  S/N :  2570Z9RV2A046FALL 		             2570Z9RP2A0WJFALL		       ...",,01/05/2026,,,,HDD:HAT3320-8T (Synology 8TB Plus Hard Drive),,Synology 8TB Plus Hard Drive,,Hard Drive,,,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,4.00,,"82,000.00",,"328,000.00",,"128,415,309.52",,Income,,0.00,,,,,,,,,,0.00
,,,"13,633",,Invoice,,01/05/2026,,AS010997,,Adapt Information Technologies,,1U Rail Kit,,01/05/2026,,,,Synology:1 U Fixed Rail Kit,,,,Synology,,,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,,,,,"128,415,309.52",,Income,,0.00,,,,,,,,,,0.00
,,,"13,634",,Invoice,,01/05/2026,,AS010998,,Fazaal Bath Studio,,PC OS & Office Package Installation and  HDD Data Migration,,01/05/2026,,,,Services,,,,Support and Maintenance,,Sal:EC,,AS,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"8,850.00",,"8,850.00",,"128,424,159.52",,Income,,0.00,,,,,,,,,,0.00
,,,"13,638",,Invoice,,01/06/2026,,AS010999,,Unity Systems Solutions,,Synology Diskstation DS223  2Bay  S/N : 25C0V1RJ5G35J,,01/06/2026,,,,Synology:DS223 (Synology Diskstation DS223  2Bay),,Synology Diskstation DS223  2Bay,,Synology,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"95,000.00",,"95,000.00",,"128,519,159.52",,Income,,0.00,,,,,,,,,,0.00
,,,"13,639",,Invoice,,01/06/2026,,AS011000,,POWER HOUSE (PVT) LTD,,12TB Synology Plus Hard Drive  S/N : 2340W1RZRT0TENH,,01/06/2026,,,,HDD:HAT3300-12T (12TB Synology Plus Hard Drive),,12TB Synology Plus Hard Drive,,Hard Drive,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"131,000.00",,"131,000.00",,"128,650,159.52",,Income,,0.00,,,,,,,,,,0.00
,,,"13,706",,Invoice,,01/07/2026,,AS011001,,Barclays Computers (Pvt) Ltd,,"BDCOM 8-Port Gigabit RJ45 Unmanaged Switch  S/N : 0W20012432596		            0W20012432590		    ...",,01/07/2026,,,,BDCOM:S1500-8T (BDCOM 8-Port Gigabit RJ45 Unmanaged Switch),,BDCOM 8-Port Gigabit RJ45 Unmanaged Switch,,BDCOM,,,,AR,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,10.00,,"5,000.00",,"50,000.00",,"128,700,159.52",,Income,,0.00,,,,,,,,,,0.00
,,,"13,707",,Invoice,,01/07/2026,,AS011002,,Ascension Technologies (Pvt) Ltd,,"Synology DS423 4 Bay NAS  S/N : 25C0UVRZ2AWGE	",,01/07/2026,,,,Synology:DS423 (Synology DS423 4 Bay NAS),,Synology DS423 4 Bay NAS,,Synology,,Sal:EC,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"129,000.00",,"129,000.00",,"128,829,159.52",,Income,,0.00,,,,,,,,,,0.00
,,,"13,707",,Invoice,,01/07/2026,,AS011002,,Ascension Technologies (Pvt) Ltd,,"Synology 8TB Plus Hard Drive  S/N : 2580Z9RW2A01RFALL	            2570Z9RP2A00LFALL	",,01/07/2026,,,,HDD:HAT3320-8T (Synology 8TB Plus Hard Drive),,Synology 8TB Plus Hard Drive,,Hard Drive,,Sal:EC,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"98,000.00",,"196,000.00",,"129,025,159.52",,Income,,0.00,,,,,,,,,,0.00
,,,"13,752",,Invoice,,01/09/2026,,AS011003,,Allied Techno Services Pvt Ltd,,"Synology Rackstation RS822RP+ with 16GB RAM  S/N : 25A0AFRCTWW6V		",,01/09/2026,,,,Synology:RS822RP+ (Synology Rackstation RS822RP+),,Synology Rackstation RS822RP+,,Synology,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"553,000.00",,"553,000.00",,"129,578,159.52",,Income,,0.00,,,,,,,,,,0.00
,,,"13,752",,Invoice,,01/09/2026,,AS011003,,Allied Techno Services Pvt Ltd,,"Synology 4TB Plus HDD  S/N : 2540VXRZW63L32N		            2540VXRZW63JK67		            2540VXRZW...",,01/09/2026,,,,HDD:HAT3300-4T (Synology 4TB Plus HDD),,Synology 4TB Plus HDD,,Hard Drive,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,4.00,,"57,000.00",,"228,000.00",,"129,806,159.52",,Income,,0.00,,,,,,,,,,0.00
,,,"13,752",,Invoice,,01/09/2026,,AS011003,,Allied Techno Services Pvt Ltd,,1U Rail Kit,,01/09/2026,,,,Synology:1 U Fixed Rail Kit,,,,Synology,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,,,,,"129,806,159.52",,Income,,0.00,,,,,,,,,,0.00
,,,"13,753",,Invoice,,01/09/2026,,AS011004,,Debug Computer Peripherals (Pvt) Ltd,,"Synology NAS DS925+ 4 Bay NAS with 8GB RAM  S/N : 2580YHRF1K6WK		",,01/09/2026,,,,Synology:DS925+ (Synology NAS DS925+ 4 Bay NAS),,Synology NAS DS925+ 4 Bay NAS,,Synology,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"268,000.00",,"268,000.00",,"130,074,159.52",,Income,,0.00,,,,,,,,,,0.00
,,,"13,753",,Invoice,,01/09/2026,,AS011004,,Debug Computer Peripherals (Pvt) Ltd,,"12TB Synology Plus HDD  S/N :  2540XDRQ0A2SPF1XL		            2550XDRB0A022F1XL		            255...",,01/09/2026,,,,HDD:HAT3310-12T (12TB Synology Plus HDD),,12TB Synology Plus HDD,,Hard Drive,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,4.00,,"127,000.00",,"508,000.00",,"130,582,159.52",,Income,,0.00,,,,,,,,,,0.00
,,,"13,754",,Invoice,,01/09/2026,,AS011005,,Barclays Computers (Pvt) Ltd,,"BDCOM POE S1000-8P2F  8Port 100M Switch  S/N :  0W20011407145		             0W20011408519		",,01/09/2026,,,,BDCOM:S1000-8P2F (BDCOM POE S1000-8P2F  8Port 100M Switch),,BDCOM POE S1000-8P2F  8Port 100M Switch,,BDCOM,,Sal:RS,,AR,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"7,000.00",,"14,000.00",,"130,596,159.52",,Income,,0.00,,,,,,,,,,0.00
,,,"13,757",,Invoice,,01/09/2026,,AS011006,,Mr. Nirosh (Rayfor),,"BDCOM WAP2100-T618 with P/A  S/N :0P32014104843		           0P32014104841		",,01/24/2026,,,,BDCOM:WAP2100-T618 (BDCOM WAP2100-T618),,BDCOM WAP2100-T618,,BDCOM,,Sal:RS,,AR,,Non-Taxable Sales,,,,Accounts Receivable,,Unpaid,,,,96,,2.00,,"26,500.00",,"53,000.00",,"130,649,159.52",,Income,,0.00,,,,,,,,,,0.00
,,,"13,758",,Invoice,,01/09/2026,,AS011007,,Mr. Nipun Dissanayake,,BDCOM WAP2100-T512 with P/A  S/N : 0P32014030138            0P32014030137,,01/09/2026,,,,BDCOM:WAP2100-T512 (BDCOM WAP2100-T512),,BDCOM WAP2100-T512,,BDCOM,,Sal:RS,,AR,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"20,532.00",,"41,064.00",,"130,690,223.52",,Income,,0.00,,,,,,,,,,0.00
,,,"13,829",,Invoice,,01/12/2026,,AS011008,,E Con Network (Pvt) Ltd,,"Synology 16TB Plus HDD  S/N : 2540XERG0A0HBF1VL		            2540XERG0A0JXF1VL		            2540...",,12/31/2025,,,,HDD:HAT3310-16T (Synology 16TB Plus HDD),,Synology 16TB Plus HDD,,Hard Drive,,,,AR,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,3.00,,"169,000.00",,"507,000.00",,"131,197,223.52",,Income,,0.00,,,,,,,,,,0.00
,,,"13,840",,Invoice,,01/12/2026,,AS011009,,Rapidventure (Pvt) Ltd,,"BDCOM GSFP-SX-D M/M Transceiver  S/N : 1108B003307	            1108B003308	",,01/12/2026,,,,BDCOM:GSFP-SX-D,,,,BDCOM,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"4,000.00",,"8,000.00",,"131,205,223.52",,Income,,0.00,,,,,,,,,,0.00
,,,"13,842",,Invoice,,01/13/2026,,AS011010,,X Press Solutions (Mr. Irfan),,Desktop PC (intel core i5),,01/13/2026,,,,PC,,,,Hardware,,Sal:EC,,AS,,Taxable Sales,,,,Accounts Receivable,,Unpaid,,,,107,,1.00,,"180,000.00",,"180,000.00",,"131,385,223.52",,Income,,0.00,,,,,,,,,,0.00
,,,"13,843",,Invoice,,01/13/2026,,AS011011,,MTV Channel (Pvt) Ltd,,Synology SA3400 NAS Rentable Charges (2 Months),,01/13/2026,,,,Rental,,,,Other Sales,,Sal:EC,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"275,000.00",,"550,000.00",,"131,935,223.52",,Income,,0.00,,,,,,,,,,0.00
,,,"13,844",,Invoice,,01/13/2026,,AS011012,,MTV Channel (Pvt) Ltd,,Synology SA3400 NAS Rentable Charges (2 Months),,01/13/2026,,,,Rental,,,,Other Sales,,Sal:EC,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"275,000.00",,"550,000.00",,"132,485,223.52",,Income,,0.00,,,,,,,,,,0.00
,,,"13,845",,Invoice,,01/14/2026,,AS011013,,Sevenx Lanka (Pvt) Ltd,,"BDCOM S1508E 8Port Mountable Switch  S/N : 0W20002004741		            0W20002004727		",,01/14/2026,,,,BDCOM:S1508E,,,,BDCOM,,,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"5,500.00",,"11,000.00",,"132,496,223.52",,Income,,0.00,,,,,,,,,,0.00
,,,"13,848",,Invoice,,01/14/2026,,AS011014,,TechCERT,,Acronis True Image Essentials Subscription 3 Computers - 1 year Subscription ESD,,01/14/2026,,,,Acronis,,,,Acronics,,Sal:EC,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"20,480.00",,"20,480.00",,"132,516,703.52",,Income,,0.00,,,,,,,,,,0.00
,,,"13,848",,Invoice,,01/14/2026,,AS011014,,TechCERT,,Acronis True Image Essentials Subscription 5 Computers - 1 year Subscription ESD,,01/14/2026,,,,Acronis,,,,Acronics,,Sal:EC,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"25,600.00",,"51,200.00",,"132,567,903.52",,Income,,0.00,,,,,,,,,,0.00
,,,"13,849",,Invoice,,01/16/2026,,AS011015,,Barclays Computers (Pvt) Ltd,,"Synology DS423 4 Bay NAS  S/N :  25C0UVR9FR33X		             25C0UVRQW8JAV		  ",,01/16/2026,,,,Synology:DS423 (Synology DS423 4 Bay NAS),,Synology DS423 4 Bay NAS,,Synology,,,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"133,347.50",,"266,695.00",,"132,834,598.52",,Income,,0.00,,,,,,,,,,0.00
,,,"13,862",,Invoice,,01/21/2026,,AS011016,,E-Net Integrated Solutions (Pvt) Ltd,,BDCOM S1500-24T Switch  S/N : 0W20012600134            0W20012600428,,01/21/2026,,,,BDCOM:S1500-24T (BDCOM S1500-24T Switch),,BDCOM S1500-24T Switch,,BDCOM,,Sal:EC,,AR,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"23,750.00",,"47,500.00",,"132,882,098.52",,Income,,0.00,,,,,,,,,,0.00
,,,"13,863",,Invoice,,01/21/2026,,AS011017,,T&D Associates,,8GB Crucial RAM for Module for DS916+,,01/21/2026,,,,RAM,,,,Hardware,,Sal:EC,,AD,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"47,200.00",,"47,200.00",,"132,929,298.52",,Income,,0.00,,,,,,,,,,0.00
,,,"13,869",,Invoice,,01/21/2026,,AS011018,,LANKA COMMODITY BROKERS LTD,,Anti Spam Service,,01/21/2026,,,,Services,,,,Support and Maintenance,,Mnt,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"6,949.31",,"6,949.31",,"132,936,247.83",,Income,,0.00,,,,,,,,,,0.00
,,,"13,870",,Invoice,,01/21/2026,,AS011019,,LANKA COMMODITY BROKERS LTD,,7GB Storage Space  100GB Transfer Bandwidth  1 Nos Fixed IP. (Clean)  SPF/ DKIM Supported  Spam ...,,01/21/2026,,,,Host Email,,,,Support and Maintenance,,Mnt,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"19,068.37",,"19,068.37",,"132,955,316.20",,Income,,0.00,,,,,,,,,,0.00
,,,"13,871",,Invoice,,01/21/2026,,AS011020,,LANKA MOUNT CASTLE (PVT) LTD,,20GB Storage Capacity with 30 Email Accounts,,01/21/2026,,,,Host Email,,,,Support and Maintenance,,Mnt,,AS,,Taxable Sales,,,,Accounts Receivable,,Unpaid,,,,99,,1.00,,"15,637.50",,"15,637.50",,"132,970,953.70",,Income,,0.00,,,,,,,,,,0.00
,,,"13,872",,Invoice,,01/21/2026,,AS011021,,AL - ARAF HOTELS & RESORT (PVT) LTD,,Hosting Charges for 10 email Accounts (10$),,01/21/2026,,,,Hosting (Hosting),,Hosting,,Support and Maintenance,,Sal:RS,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"3,127.50",,"3,127.50",,"132,974,081.20",,Income,,0.00,,,,,,,,,,0.00
,,,"13,873",,Invoice,,01/21/2026,,AS011022,,ABSOLUTE BUSINESS SOLUTIONS ( PVT) LTD,,Acronis Cloud Backup 25GB Monthly Subscription,,01/21/2026,,,,Acronis,,,,Acronics,,Sal:RS,,SM,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"2,000.00",,"2,000.00",,"132,976,081.20",,Income,,0.00,,,,,,,,,,0.00
,,,"13,874",,Invoice,,01/21/2026,,AS011023,,ABSOLUTE BUSINESS SOLUTIONS ( PVT) LTD,,Acronis Cloud Backup 25GB Monthly Subscription,,01/21/2026,,,,Acronis,,,,Acronics,,Sal:RS,,SM,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"2,000.00",,"2,000.00",,"132,978,081.20",,Income,,0.00,,,,,,,,,,0.00
,,,"13,875",,Invoice,,01/21/2026,,AS011024,,Wiscom Information Technology (Pvt) Ltd,,Acronis Cloud Backup 250GB Monthly Subscription,,01/21/2026,,,,Acronis,,,,Acronics,,Sal:RS,,SM,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"12,500.00",,"12,500.00",,"132,990,581.20",,Income,,0.00,,,,,,,,,,0.00
,,,"13,876",,Invoice,,01/22/2026,,AS011025,,Office Network (Pvt) Ltd,,"Synology Rack Station RS1221RP+ 8bay With 16GB RAM  S/N :    25A0RXR97P5SD		",,01/22/2026,,,,Synology:RS1221RP+,,,,Synology,,,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"1,772,887.50",,"1,772,887.50",,"134,763,468.70",,Income,,0.00,,,,,,,,,,0.00
,,,"13,876",,Invoice,,01/22/2026,,AS011025,,Office Network (Pvt) Ltd,,"Synology 16TB Plus HDD  S/N :  2540XERG0A0N2F1VL		             2540XERG0A13NF1VL		             2...",,01/22/2026,,,,HDD:HAT3310-16T (Synology 16TB Plus HDD),,Synology 16TB Plus HDD,,Hard Drive,,,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,6.00,,,,,,"134,763,468.70",,Income,,0.00,,,,,,,,,,0.00
,,,"13,876",,Invoice,,01/22/2026,,AS011025,,Office Network (Pvt) Ltd,,2U Rail Kit,,01/22/2026,,,,Synology:2 U Sliding Rail Kit,,,,Synology,,,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,,,,,"134,763,468.70",,Income,,0.00,,,,,,,,,,0.00
,,,"13,880",,Invoice,,01/22/2026,,AS011026,,Tekki (Pvt) Ltd,,Storage Capacity 10TB - (January 2026),,01/22/2026,,,,Rental,,,,Other Sales,,Sal:RS,,AS,,Non-Taxable Sales,,,,Accounts Receivable,,Unpaid,,,,98,,10.00,,"2,360.00",,"23,600.00",,"134,787,068.70",,Income,,0.00,,,,,,,,,,0.00
,,,"13,882",,Invoice,,01/22/2026,,AS011027,,M.A Sirimal Die Cutter Makers,,Synology NAS Troubleshooting Charge,,01/22/2026,,,,Services,,,,Support and Maintenance,,Sal:EC,,AD,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"7,500.00",,"7,500.00",,"134,794,568.70",,Income,,0.00,,,,,,,,,,0.00
,,,"13,883",,Invoice,,01/22/2026,,AS011028,,Rangiri Srilanka Media Networks,,"4TB Enterprise Toshiba HDD  S/N : 8527K0FUFJKA		",,01/22/2026,,,,HDD:4TB Ent Toshiba (4TB Enterprise Toshiba HDD),,4TB Enterprise Toshiba HDD,,Hard Drive,,,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"67,000.00",,"67,000.00",,"134,861,568.70",,Income,,0.00,,,,,,,,,,0.00
,,,"13,885",,Invoice,,01/22/2026,,AS011029,,Millennium I.T.E.S.P (Pvt) Ltd,,Maintenance  Agreement    ,,01/22/2026,,,,MA (Maintenance  Agreement),,Maintenance  Agreement,,Support and Maintenance,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"185,000.00",,"185,000.00",,"135,046,568.70",,Income,,0.00,,,,,,,,,,0.00
,,,"13,885",,Invoice,,01/22/2026,,AS011029,,Millennium I.T.E.S.P (Pvt) Ltd,, Unit -02 Synology NAS DX517  S/N 2120PLN007900,,01/22/2026,,,,MA (Maintenance  Agreement),,Maintenance  Agreement,,Support and Maintenance,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"119,000.00",,"119,000.00",,"135,165,568.70",,Income,,0.00,,,,,,,,,,0.00
,,,"13,885",,Invoice,,01/22/2026,,AS011029,,Millennium I.T.E.S.P (Pvt) Ltd,,24X7 Enhance Support (Annually),,01/22/2026,,,,Services,,,,Support and Maintenance,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"61,000.00",,"61,000.00",,"135,226,568.70",,Income,,0.00,,,,,,,,,,0.00
,,,"13,885",,Invoice,,01/22/2026,,AS011029,,Millennium I.T.E.S.P (Pvt) Ltd,,Discount,,01/22/2026,,,,Discount,,,,Sales Discount,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,,,"-11,000.00",,"-11,000.00",,"135,215,568.70",,Income,,0.00,,,,,,,,,,0.00
